,week,claims,trend.unemploy,trend.filling,trend.job,sp500,vix
38,2010-09-26,12.828129220181733,-0.1533220363538382,-0.26715889369963636,-0.029657181020828476,-0.41653312039662804,0.33860098316992415
39,2010-10-03,12.8311577712589,-0.1533220363538382,-0.26715889369963636,-0.04192727377870797,-0.40017027743019096,0.2557023493670427
40,2010-10-10,13.044762851841613,-0.1774195884116114,-0.2183687293417489,-0.07966760228529879,-0.3907397812324449,0.17110235526760809
41,2010-10-17,12.884146796592598,-0.202112200216595,-0.2183687293417489,-0.06692857632886795,-0.3848989619208547,0.1578781477396669
42,2010-10-24,12.920220265135058,-0.202112200216595,-0.19483823307105227,-0.10564308794429185,-0.38474678260348316,0.2790868556375168
43,2010-10-31,12.950618489926114,-0.10680202099774108,-0.19483823307105227,-0.07966760228529879,-0.3493856707748746,0.12979854912637245
44,2010-11-07,13.022889943270924,-0.1297915384871972,-0.2183687293417489,-0.07966760228529879,-0.37135715797993996,0.25086206886191764
45,2010-11-14,12.922809391523206,-0.06235025756142837,-0.10589074663680251,-0.07966760228529879,-0.37092361731536716,0.11767718859402754
46,2010-11-21,13.049399058721907,-0.202112200216595,0.3480267450697137,-0.3255025645697583,-0.37957113365400996,0.32607845817103387
47,2010-11-28,12.931013992121027,0.20335290746222404,-0.40069028688952496,-0.11888831487293673,-0.35031608269014924,0.11601283314741462
48,2010-12-05,13.280581772847391,0.2198822097372032,-0.17184871473479438,-0.11888831487293673,-0.33758620452985344,0.09355259646766445
49,2010-12-12,13.10577860724812,0.20335290746222404,-0.2183687293417489,-0.20226992376280148,-0.33476046035652285,0.004525871148433058
50,2010-12-19,13.113419499907025,0.021031350840007536,0.08701291934981212,-0.3933251603960729,-0.32447517868082176,0.0266262181490986
51,2010-12-26,13.172505008882657,-0.04084405303154799,-0.12739695195539325,-0.2932417019099729,-0.32378317139274415,0.10147118988097459
52,2011-01-02,13.268891939699468,0.25214307175432615,-0.19483823307105227,0.12797176249294578,-0.3128228262425701,0.0665005871291835
53,2011-01-09,13.5586796561696,0.1520596129390907,-0.12739695195539325,0.08541214838156469,-0.2958694424405204,-0.03665828288117412
54,2011-01-16,13.217106123521333,0.18654578968434388,-0.044015342649264017,0.07448307769735596,-0.3035463042634232,0.14123346817069837
55,2011-01-23,13.093861016931617,0.1694513559938128,-0.004794629333621219,0.07448307769735596,-0.30902355165197104,0.22281595017621392
56,2011-01-30,13.049308696498418,0.07930025910007774,0.03294569879956064,-0.005559630131576962,-0.28232909701791975,-0.006710202118493047
57,2011-02-06,12.99613326544128,0.060252063755497624,-0.024212715270311776,0.006274827681791701,-0.2684804738866706,-0.0218907592955091
58,2011-02-13,12.958431685721965,-0.019790643422640336,-0.044015342649264017,-0.005559630131576962,-0.2581067611468857,0.024194606008726804
59,2011-02-20,12.850515283255076,-0.06235025756142837,-0.08483733734541077,0.006274827681791701,-0.2754793049594948,0.1810370775016965
60,2011-02-27,12.776478581304998,-0.08432916470332669,-0.10589074663680251,0.08541214838156469,-0.2745175445221282,0.17267757218560575
61,2011-03-06,12.917302838440758,-0.08432916470332669,-0.10589074663680251,0.01797086760747961,-0.28736894550715864,0.22480996878307824
62,2011-03-13,12.82589885186458,-0.202112200216595,-0.06421805005293446,-0.029657181020828476,-0.3067774627172559,0.42130680826294453
63,2011-03-20,12.778342319994913,-0.1297915384871972,-0.08483733734541077,0.040960386146092514,-0.2800963933499796,0.1104448900321704
64,2011-03-27,12.786770354161733,-0.10680202099774108,-0.06421805005293446,0.06343324135537455,-0.26603077404203557,0.08155588018003312
65,2011-04-03,12.77653510929909,-0.06235025756142837,-0.024212715270311776,0.06343324135537455,-0.2692180440847265,0.10820900313088666
66,2011-04-10,13.012613241444944,-0.08432916470332669,-0.024212715270311776,0.08541214838156469,-0.2756308082372483,-0.04575516172800498
67,2011-04-17,12.852741238168516,-0.10680202099774108,0.08701291934981212,0.006274827681791701,-0.26230765224714414,-0.08774733585466432
68,2011-04-24,12.86841777633656,-0.1297915384871972,-0.12739695195539325,0.052259940598360616,-0.24288454833920436,-0.08367124325462116
69,2011-05-01,12.938378037290194,-0.1297915384871972,-0.10589074663680251,0.040960386146092514,-0.2602013121273812,0.1374363385744899
70,2011-05-08,12.893546261819267,-0.1297915384871972,-0.14937585877613466,0.07448307769735596,-0.26201606859828797,0.062408210765898975
71,2011-05-15,12.79821923657076,-0.1774195884116114,-0.08483733734541077,0.1069183538968615,-0.26538554579827434,0.0832785334914794
72,2011-05-22,12.839023862386666,-0.1774195884116114,-0.17184871473479438,0.06343324135537455,-0.2670144820819713,-0.0035763857023214385
73,2011-05-29,12.851858265979793,-0.06235025756142837,-0.10589074663680251,0.052259940598360616,-0.29053277215475504,0.11267578889383767
74,2011-06-05,12.812615638914735,-0.1297915384871972,-0.10589074663680251,0.08541214838156469,-0.3132318914162129,0.16212895116486115
75,2011-06-12,12.900738672059388,-0.08432916470332669,-0.06421805005293446,0.08541214838156469,-0.3128228262425701,0.309286595501149
76,2011-06-19,12.884831813275438,-0.10680202099774108,-0.044015342649264017,0.07448307769735596,-0.3152244881059074,0.2743587144415707
77,2011-06-26,12.91566633772906,-0.08432916470332669,-0.004794629333621219,0.006274827681791701,-0.26059678430169964,-0.010483791502132522
78,2011-07-03,12.961349197555668,-0.019790643422640336,-0.10589074663680251,-0.005559630131576962,-0.25751867415493557,-0.005455496809596561
79,2011-07-10,13.068884538558716,-0.019790643422640336,-0.06421805005293446,0.040960386146092514,-0.2783169105020624,0.1970374188481374
80,2011-07-17,13.06067093567108,-0.10680202099774108,-0.004794629333621219,0.040960386146092514,-0.256611234421217,0.08842875946779527
81,2011-07-24,12.819112741344423,-0.08432916470332669,-0.024212715270311776,0.040960386146092514,-0.29661200953499733,0.4539118296809188
82,2011-07-31,12.739939763442818,-0.04084405303154799,-0.024212715270311776,0.052259940598360616,-0.3712153713447126,0.6908215767592765
83,2011-08-07,12.778204070821719,-0.08432916470332669,-0.08483733734541077,0.029531690167316674,-0.3885146270234552,0.8185549432688282
84,2011-08-14,12.754234515649024,-0.08432916470332669,-0.024212715270311776,0.01797086760747961,-0.43654459175466176,0.9874479048332896
85,2011-08-21,12.750922813407966,-0.1297915384871972,-0.10589074663680251,0.040960386146092514,-0.39022120017917583,0.7971503734816512
86,2011-08-28,12.727128758921001,-0.10680202099774108,-0.06421805005293446,-0.005559630131576962,-0.39262898940839985,0.7490904848832525
87,2011-09-04,12.761628775623043,-0.06235025756142837,-0.08483733734541077,-0.005559630131576962,-0.40958669446412266,0.8762632608894747
88,2011-09-11,12.703411733433441,-0.10680202099774108,-0.024212715270311776,0.040960386146092514,-0.35744511670461865,0.6584275089482725
89,2011-09-18,12.776543588222605,-0.1533220363538382,-0.024212715270311776,0.029531690167316674,-0.42512831480071167,0.9447367867402399
90,2011-09-25,12.70099142357887,-0.1533220363538382,-0.044015342649264017,0.01797086760747961,-0.4295466122486751,0.9853551241601592
91,2011-10-02,12.714076291259001,-0.06235025756142837,-0.06421805005293446,0.040960386146092514,-0.4085216327911807,0.8141447927912755
92,2011-10-09,12.913876884683738,-0.08432916470332669,0.03294569879956064,0.006274827681791701,-0.3504222399884087,0.5658250865845913
93,2011-10-16,12.787064052652976,-0.10680202099774108,-0.024212715270311776,-0.05434979394748189,-0.33932103963639726,0.6693425450821522
94,2011-10-23,12.84041417394484,-0.1533220363538382,-0.004794629333621219,-0.029657181020828476,-0.30219140377481946,0.4249825322299481
95,2011-10-30,12.82030377516711,-0.1297915384871972,0.014253565713658874,-0.04192727377870797,-0.32729592955511144,0.6316022170993052
96,2011-11-06,12.90552987578614,-0.10680202099774108,-0.004794629333621219,-0.05434979394748189,-0.3188575333155592,0.6276155008554838
97,2011-11-13,12.802202189410606,-0.1533220363538382,0.05129483657941554,-0.04192727377870797,-0.35774119921417746,0.6908215767592765
98,2011-11-20,12.994886760431793,-0.22743000869628335,0.4747784505900119,-0.3255025645697583,-0.40574729854716995,0.7651750544883238
99,2011-11-27,12.828368085118168,-0.06235025756142837,-0.08483733734541077,-0.07966760228529879,-0.33446305943990584,0.5399986870246929
100,2011-12-04,13.178352329913086,-0.08432916470332669,-0.08483733734541077,-0.11888831487293673,-0.3257332235803645,0.49769182124871847
101,2011-12-11,12.98508325277018,-0.04084405303154799,-0.024212715270311776,-0.17369655213274526,-0.35444797286627416,0.41515041697363086
102,2011-12-18,12.95063273832317,-0.04084405303154799,0.20284473538120076,-0.3255025645697583,-0.317687209171992,0.25666760040723835
103,2011-12-25,13.11773066293473,0.0008286431229340627,-0.024212715270311776,-0.309242043473635,-0.32381500851377165,0.3778216963232057
104,2012-01-01,13.199429968525417,0.11634153055065716,-0.044015342649264017,-0.017535821348667064,-0.30787241084352335,0.2518320010427102
105,2012-01-08,13.378893734602,0.0408339785200726,-0.024212715270311776,0.029531690167316674,-0.29908361541105766,0.26531318740009224
106,2012-01-15,13.171957028215708,0.060252063755497624,-0.004794629333621219,0.01797086760747961,-0.27889453105243245,0.13089323998555402
107,2012-01-22,12.940553689583096,0.060252063755497624,-0.024212715270311776,0.029531690167316674,-0.27817260420233403,0.14447671425681818
108,2012-01-29,12.95344045664522,0.021031350840007536,0.03294569879956064,0.029531690167316674,-0.25670045343004766,0.0641641374681643
109,2012-02-05,12.902626516724549,-0.08432916470332669,0.05129483657941554,-0.005559630131576962,-0.25838229593280104,0.25955777582947137
110,2012-02-12,12.807690987993434,-0.08432916470332669,0.014253565713658874,-0.10564308794429185,-0.24463144403643078,0.10315990404530861
111,2012-02-19,12.75609686682028,-0.1297915384871972,-0.044015342649264017,-0.05434979394748189,-0.2413237331620186,0.07637004314766793
112,2012-02-26,12.719620560496761,-0.1297915384871972,-0.06421805005293446,-0.017535821348667064,-0.23847949810093105,0.07521397365474902
113,2012-03-04,12.81701415589878,-0.1774195884116114,-0.06421805005293446,-0.029657181020828476,-0.2375745609838944,0.06474876186365197
114,2012-03-11,12.737000851601342,-0.1533220363538382,-0.044015342649264017,-0.04192727377870797,-0.2135737198925769,-0.10283678539705754
115,2012-03-18,12.674506292999226,-0.1774195884116114,-0.08483733734541077,-0.005559630131576962,-0.21861432552659377,-0.07893670617250903
116,2012-03-25,12.6865617346992,-0.202112200216595,-0.044015342649264017,-0.005559630131576962,-0.210516143859393,-0.0340743021152492
117,2012-04-01,12.66286438080368,-0.202112200216595,0.08701291934981212,-0.04192727377870797,-0.2179202968134062,0.040494393382259464
118,2012-04-08,12.874066107206579,-0.202112200216595,0.014253565713658874,0.01797086760747961,-0.23801962196893012,0.1980609603909249
119,2012-04-15,12.822560139542135,-0.202112200216595,-0.08483733734541077,0.029531690167316674,-0.2320023970551608,0.08385209244038361
120,2012-04-22,12.822964935570946,-0.22743000869628335,-0.06421805005293446,0.052259940598360616,-0.21415078159030543,0.017477023495510835
121,2012-04-29,12.71732617773029,-0.1774195884116114,-0.08483733734541077,0.029531690167316674,-0.2388665599947979,0.17791044650226429
122,2012-05-06,12.739872332855986,-0.22743000869628335,-0.024212715270311776,0.040960386146092514,-0.25040756504921813,0.2153027668254306
123,2012-05-13,12.69186965026195,-0.22743000869628335,-0.08483733734541077,0.07448307769735596,-0.2943395896199217,0.4479535200972884
124,2012-05-20,12.708141036418464,-0.202112200216595,-0.044015342649264017,0.07448307769735596,-0.2770413169071215,0.30515909594729207
125,2012-05-27,12.754945216933066,-0.1533220363538382,-0.024212715270311776,0.01797086760747961,-0.30769244723704947,0.5082499887101126
126,2012-06-03,12.68968636094348,-0.1774195884116114,-0.044015342649264017,0.06343324135537455,-0.2711096578464751,0.28050094967471484
127,2012-06-10,12.838965448224933,-0.1774195884116114,-0.004794629333621219,0.029531690167316674,-0.25823338326036716,0.2748325358197792
128,2012-06-17,12.806413509003644,-0.202112200216595,-0.004794629333621219,0.029531690167316674,-0.2640738441281556,0.12154994585487211
129,2012-06-24,12.822665402273962,-0.202112200216595,0.03294569879956064,0.01797086760747961,-0.24394843203199912,0.06299386231997373
130,2012-07-01,12.820787903738394,-0.10680202099774108,0.03294569879956064,-0.05434979394748189,-0.24945482818147635,0.0641641374681643
131,2012-07-08,12.999499455880457,-0.10680202099774108,-0.004794629333621219,0.040960386146092514,-0.2479058653676507,0.04288673902087892
132,2012-07-15,13.02862396330138,-0.202112200216595,-0.024212715270311776,0.029531690167316674,-0.2435814353179886,0.01440859519049642
133,2012-07-22,12.73899238676923,-0.1533220363538382,-0.044015342649264017,0.029531690167316674,-0.2266198975347713,0.040494393382259464
134,2012-07-29,12.65373799793587,-0.1774195884116114,-0.004794629333621219,-0.005559630131576962,-0.22300441546887662,-0.025082590923284798
135,2012-08-05,12.676760415698132,-0.2800737418603657,-0.08483733734541077,-0.017535821348667064,-0.21236380744735595,-0.08434943927925964
136,2012-08-12,12.668799865805132,-0.22743000869628335,0.014253565713658874,0.01797086760747961,-0.2036598514244874,-0.17593521999260187
137,2012-08-19,12.65030002839146,-0.2800737418603657,-0.004794629333621219,0.01797086760747961,-0.20862932671383838,-0.05493555407296613
138,2012-08-26,12.652494139127722,-0.25340549426518866,-0.024212715270311776,-0.029657181020828476,-0.21185893729681116,0.08557079810551516
139,2012-09-02,12.642832911619049,-0.08432916470332669,-0.004794629333621219,0.006274827681791701,-0.18982247659492568,-0.10907597374754952
140,2012-09-09,12.610634012053573,-0.22743000869628335,-0.044015342649264017,0.029531690167316674,-0.17063941681711103,-0.10007625914435359
141,2012-09-16,12.708222745531042,-0.25340549426518866,0.014253565713658874,0.029531690167316674,-0.17448094551703086,-0.13728658923478587
142,2012-09-23,12.623746258967842,-0.2800737418603657,0.014253565713658874,0.029531690167316674,-0.18791181842371696,-0.0193446089702638
143,2012-09-30,12.615018355974893,-0.10680202099774108,0.014253565713658874,0.006274827681791701,-0.17394687592789815,-0.11255908420036942
144,2012-10-07,12.70662063488503,-0.1533220363538382,0.03294569879956064,-0.05434979394748189,-0.1963322120680644,0.006386336801352588
145,2012-10-14,12.801414034836402,-0.202112200216595,0.03294569879956064,-0.029657181020828476,-0.19311744425844157,0.0618222160230828
146,2012-10-21,12.751957450659965,-0.25340549426518866,0.05129483657941554,-0.07966760228529879,-0.20805552865873178,0.10484577126111994
147,2012-10-28,12.736477342194156,-0.1774195884116114,-0.06421805005293446,-0.13231133538852935,-0.2064561665831688,0.09241623270901655
148,2012-11-04,12.7989104209565,-0.08432916470332669,0.03294569879956064,-0.09257100730485714,-0.23104535190666287,0.14878474461370939
149,2012-11-11,13.078518067267675,-0.1297915384871972,0.08701291934981212,-0.09257100730485714,-0.2456236678849315,0.022976579061549263
150,2012-11-18,12.90826876070873,-0.3356435926571124,0.6083098432145345,-0.3255025645697583,-0.21003342935962976,-0.05757407803114711
151,2012-11-25,12.790701552179682,-0.202112200216595,-0.08483733734541077,-0.10564308794429185,-0.20505698815515583,-0.010483791502132522
152,2012-12-02,13.122689324277875,-0.1533220363538382,-0.044015342649264017,-0.09257100730485714,-0.20372337800777984,-0.008595216814264006
153,2012-12-09,12.969657320273715,-0.22743000869628335,-0.06421805005293446,-0.18788118611746965,-0.20689466959989922,0.05829901801576609
154,2012-12-16,12.90279094205838,-0.1297915384871972,0.08701291934981212,-0.2932417019099729,-0.19524078146554658,0.10652880111141316
155,2012-12-23,13.033715753401468,-0.1533220363538382,0.1870963783476258,-0.4473923824106162,-0.21481364732232677,0.34833126781250057
156,2012-12-30,13.102417779888395,0.1520596129390907,-0.004794629333621219,-0.17369655213274526,-0.17016199954196054,-0.14807418036378328
157,2013-01-06,13.23108145015365,-0.019790643422640336,-0.044015342649264017,0.01797086760747961,-0.16636411171458487,-0.18264915793195025
158,2013-01-13,13.232198467207033,-0.10680202099774108,-0.004794629333621219,-0.017535821348667064,-0.1569456583269453,-0.25239081268114294
159,2013-01-20,12.988511933568882,-0.1297915384871972,0.014253565713658874,-0.005559630131576962,-0.14558366109449494,-0.21846250908935394
160,2013-01-27,12.820087329049175,-0.1774195884116114,0.03294569879956064,0.01797086760747961,-0.13881331499966,-0.2176870146728236
161,2013-02-03,12.870583698053784,-0.22743000869628335,0.03294569879956064,-0.017535821348667064,-0.1356725319446408,-0.20842768926002675
162,2013-02-10,12.798733523244376,-0.30747271658999686,0.08701291934981212,-0.07966760228529879,-0.13444793904240004,-0.25239081268114294
163,2013-02-17,12.768789334982847,-0.30747271658999686,0.05129483657941554,-0.029657181020828476,-0.13720874779561143,-0.1237872723378608
164,2013-02-24,12.645977826951876,-0.3356435926571124,-0.004794629333621219,-0.017535821348667064,-0.13549474179713883,-0.043147598320924185
165,2013-03-03,12.724253155687506,-0.364631130093204,-0.004794629333621219,-0.04192727377870797,-0.11400416569115368,-0.2420114779841942
166,2013-03-10,12.668740055404086,-0.39448409383983596,0.03294569879956064,-0.04192727377870797,-0.10788572495240523,-0.35011160032215516
167,2013-03-17,12.616429104785256,-0.364631130093204,0.05129483657941554,-0.029657181020828476,-0.11032988081525463,-0.1670528521936725
168,2013-03-24,12.6639182900973,-0.39448409383983596,0.17109603693363787,-0.05434979394748189,-0.1024606070626426,-0.23331233257590434
169,2013-03-31,12.668214199498525,-0.3356435926571124,-0.004794629333621219,-0.029657181020828476,-0.11265128933639357,-0.14158767113417658
170,2013-04-07,12.785308971355375,-0.3356435926571124,-0.004794629333621219,0.006274827681791701,-0.09000966312223557,-0.28502013474141075
171,2013-04-14,12.792232988687708,-0.364631130093204,0.014253565713658874,-0.029657181020828476,-0.11138382770961464,-0.06886612760891309
172,2013-04-21,12.695462148575746,-0.364631130093204,0.014253565713658874,-0.005559630131576962,-0.09417857390321682,-0.16410950937707547
173,2013-04-28,12.616929856752714,-0.364631130093204,-0.044015342649264017,0.006274827681791701,-0.07404434582429786,-0.2215705146992213
174,2013-05-05,12.616863546393686,-0.42525575153080475,-0.044015342649264017,0.006274827681791701,-0.06217278106554858,-0.2420114779841942
175,2013-05-12,12.676866587396603,-0.42525575153080475,-0.004794629333621219,0.029531690167316674,-0.041712641872920564,-0.25319370312973355
176,2013-05-19,12.62266560875939,-0.42525575153080475,0.014253565713658874,-0.017535821348667064,-0.05248731239103055,-0.13657153736306027
177,2013-05-26,12.674537591609884,-0.39448409383983596,-0.004794629333621219,-0.017535821348667064,-0.06398623872731068,0.016250781772266798
178,2013-06-02,12.593400938107001,-0.364631130093204,-0.024212715270311776,0.052259940598360616,-0.05626503253088799,-0.05757407803114711
179,2013-06-09,12.71578965501037,-0.39448409383983596,0.03294569879956064,0.006274827681791701,-0.06644827955195964,0.06708384757149854
180,2013-06-16,12.727749184600402,-0.39448409383983596,0.05129483657941554,-0.005559630131576962,-0.08775894675803908,0.1642475960251466
181,2013-06-23,12.727544397630073,-0.39448409383983596,0.03294569879956064,-0.005559630131576962,-0.07909916753868895,0.050029626533259375
182,2013-06-30,12.723150682161839,-0.39448409383983596,0.1383062139687989,-0.13231133538852935,-0.06328127062129418,-0.07422447934453258
183,2013-07-07,12.857905522905838,-0.2800737418603657,0.014253565713658874,0.01797086760747961,-0.03411328497920518,-0.1473513758509264
184,2013-07-14,12.926285231136719,-0.3356435926571124,0.05129483657941554,-0.029657181020828476,-0.027055700957324902,-0.24599079083567554
185,2013-07-21,12.738044111721914,-0.39448409383983596,0.03294569879956064,-0.005559630131576962,-0.027315733940816322,-0.23173876812847416
186,2013-07-28,12.54856955445517,-0.364631130093204,0.03294569879956064,0.01797086760747961,-0.016719736951728237,-0.2916757333531468
187,2013-08-04,12.573700882533815,-0.42525575153080475,0.03294569879956064,-0.005559630131576962,-0.02745169328882291,-0.17891362874686312
188,2013-08-11,12.552339613912373,-0.42525575153080475,0.03294569879956064,-0.005559630131576962,-0.04871776500673697,-0.1097716259495165
189,2013-08-18,12.546693407963431,-0.45700445046862825,0.05129483657941554,0.029531690167316674,-0.04409631564621286,-0.13728658923478587
190,2013-08-25,12.541841063100284,-0.4897942722390305,-0.004794629333621219,-0.04192727377870797,-0.06261970715822418,0.058887080367320266
191,2013-09-01,12.503800341324352,-0.42525575153080475,-0.024212715270311776,-0.06692857632886795,-0.04911638295221454,-0.011744825717160623
192,2013-09-08,12.344302980811161,-0.42525575153080475,0.05129483657941554,0.01797086760747961,-0.029481666061211165,-0.12449323777487642
193,2013-09-15,12.51702925240386,-0.45700445046862825,0.06931334216775525,0.01797086760747961,-0.016579374687988313,-0.20077654252450694
194,2013-09-22,12.449359942423694,-0.42525575153080475,0.06931334216775525,0.01797086760747961,-0.02725663599240935,-0.03665828288117412
195,2013-09-29,12.437961841958947,-0.202112200216595,0.06931334216775525,0.006274827681791701,-0.027995788956803658,0.04288673902087892
196,2013-10-06,12.724678921365019,-0.3356435926571124,0.1214990955778874,-0.029657181020828476,-0.020511326294849752,-0.019980539039389456
197,2013-10-13,12.796514116647026,-0.3356435926571124,0.17109603693363787,-0.05434979394748189,0.0034478495220851,-0.20689276954194336
198,2013-10-20,12.650877049504002,-0.364631130093204,0.1214990955778874,0.006274827681791701,0.012162997934780151,-0.2030657461186416
199,2013-10-27,12.692583035489461,-0.42525575153080475,0.10440466214148683,-0.04192727377870797,0.013225069751008789,-0.18865518199216247
200,2013-11-03,12.712489565226406,-0.39448409383983596,0.06931334216775525,-0.017535821348667064,0.018303979387604308,-0.2176870146728236
201,2013-11-10,12.805367832615161,-0.364631130093204,0.10440466214148683,-0.029657181020828476,0.03375494018109482,-0.2742983825472698
202,2013-11-17,12.697877516256629,-0.42525575153080475,0.1870963783476258,-0.06692857632886795,0.03740749237372576,-0.2685723955323849
203,2013-11-24,12.81908565590068,-0.4897942722390305,0.6491318379106813,-0.3420318667527898,0.037989145137437674,-0.1575184932063709
204,2013-12-01,12.68198379099037,-0.3356435926571124,-0.06421805005293446,-0.13231133538852935,0.03759030107941275,-0.1509706342352395
205,2013-12-08,13.046373944104399,-0.2800737418603657,0.08701291934981212,-0.13231133538852935,0.02096052582906971,-0.017439241610717193
206,2013-12-15,12.935100834015639,-0.25340549426518866,0.1214990955778874,-0.18788118611746965,0.04489283604741612,-0.1509706342352395
207,2013-12-22,12.943887217585278,-0.22743000869628335,0.33442109295532635,-0.4473923824106162,0.0575060327825625,-0.25239081268114294
208,2013-12-29,13.022905407399117,-0.06235025756142837,0.05129483657941554,-0.17369655213274526,0.05204418579374437,-0.1531484935352525
209,2014-01-05,13.099170489664242,0.20335290746222404,0.05129483657941554,0.040960386146092514,0.05803265144627634,-0.2784085404090977
210,2014-01-12,13.189958472456798,0.11634153055065716,0.08701291934981212,0.1069183538968615,0.05603864140578807,-0.2539972387294167
211,2014-01-19,12.938719346526883,-0.019790643422640336,0.1214990955778874,0.07448307769735596,0.029357507565028307,0.1232051186465406
212,2014-01-26,12.78774621906093,0.060252063755497624,0.10440466214148683,0.040960386146092514,0.025047211719305018,0.1379796692045363
213,2014-02-02,12.787567335184038,0.0008286431229340627,0.10440466214148683,0.01797086760747961,0.03310961640696242,-0.04771530609947927
